filename,label
water_lily_0_1.jpg,water_lily
great_masterwort_0_2.jpg,great_masterwort
wallflower_0_3.jpg,wallflower
rose_0_4.jpg,rose
sword_lily_0_5.jpg,sword_lily
water_lily_0_6.jpg,water_lily
azalea_0_7.jpg,azalea
osteospermum_0_8.jpg,osteospermum
pink-yellow_dahlia_0_9.jpg,pink-yellow_dahlia
morning_glory_0_10.jpg,morning_glory
desert-rose_0_11.jpg,desert-rose
windflower_0_12.jpg,windflower
balloon_flower_0_13.jpg,balloon_flower
tree_poppy_0_14.jpg,tree_poppy
blackberry_lily_0_15.jpg,blackberry_lily
water_lily_0_16.jpg,water_lily
snapdragon_0_17.jpg,snapdragon
bird_of_paradise_0_18.jpg,bird_of_paradise
petunia_0_19.jpg,petunia
snapdragon_0_20.jpg,snapdragon
purple_coneflower_0_21.jpg,purple_coneflower
passion_flower_0_22.jpg,passion_flower
californian_poppy_0_23.jpg,californian_poppy
bee_balm_0_24.jpg,bee_balm
water_lily_0_25.jpg,water_lily
tree_poppy_0_26.jpg,tree_poppy
frangipani_0_27.jpg,frangipani
osteospermum_0_28.jpg,osteospermum
toad_lily_0_29.jpg,toad_lily
orange_dahlia_0_30.jpg,orange_dahlia
red_ginger_0_31.jpg,red_ginger
petunia_0_32.jpg,petunia
orange_dahlia_1_1.jpg,orange_dahlia
sword_lily_1_2.jpg,sword_lily
carnation_1_3.jpg,carnation
thorn_apple_1_4.jpg,thorn_apple
king_protea_1_5.jpg,king_protea
gazania_1_6.jpg,gazania
cyclamen_1_7.jpg,cyclamen
wallflower_1_8.jpg,wallflower
pink-yellow_dahlia_1_9.jpg,pink-yellow_dahlia
watercress_1_10.jpg,watercress
water_lily_1_11.jpg,water_lily
giant_white_arum_lily_1_12.jpg,giant_white_arum_lily
garden_phlox_1_13.jpg,garden_phlox
gaura_1_14.jpg,gaura
bishop_of_llandaff_1_15.jpg,bishop_of_llandaff
black-eyed_susan_1_16.jpg,black-eyed_susan
lotus_lotus_1_17.jpg,lotus_lotus
english_marigold_1_18.jpg,english_marigold
ball_moss_1_19.jpg,ball_moss
thorn_apple_1_20.jpg,thorn_apple
ruby-lipped_cattleya_1_21.jpg,ruby-lipped_cattleya
stemless_gentian_1_22.jpg,stemless_gentian
fritillary_1_23.jpg,fritillary
thorn_apple_1_24.jpg,thorn_apple
passion_flower_1_25.jpg,passion_flower
garden_phlox_1_26.jpg,garden_phlox
rose_1_27.jpg,rose
poinsettia_1_28.jpg,poinsettia
lenten_rose_1_29.jpg,lenten_rose
orange_dahlia_1_30.jpg,orange_dahlia
primula_1_31.jpg,primula
carnation_1_32.jpg,carnation
