filename,label
corn_blight_1.jpg,corn_blight
corn_blight_2.jpg,corn_blight
corn_blight_3.jpg,corn_blight
corn_blight_4.jpg,corn_blight
corn_blight_5.jpg,corn_blight
corn_blight_6.jpg,corn_blight
corn_blight_7.jpg,corn_blight
corn_blight_8.jpg,corn_blight
corn_blight_9.jpg,corn_blight
corn_blight_10.jpg,corn_blight
corn_blight_11.jpg,corn_blight
corn_blight_12.jpg,corn_blight
corn_blight_13.jpg,corn_blight
corn_blight_14.jpg,corn_blight
corn_blight_15.jpg,corn_blight
corn_blight_16.jpg,corn_blight
corn_blight_17.jpg,corn_blight
corn_blight_18.jpg,corn_blight
corn_blight_19.jpg,corn_blight
corn_blight_20.jpg,corn_blight
corn_blight_21.jpg,corn_blight
corn_blight_22.jpg,corn_blight
corn_blight_23.jpg,corn_blight
corn_blight_24.jpg,corn_blight
corn_blight_25.jpg,corn_blight
corn_blight_26.jpg,corn_blight
corn_blight_27.jpg,corn_blight
corn_blight_28.jpg,corn_blight
corn_blight_29.jpg,corn_blight
corn_blight_30.jpg,corn_blight
corn_blight_31.jpg,corn_blight
corn_blight_32.jpg,corn_blight
corn_blight_33.jpg,corn_blight
corn_blight_34.jpg,corn_blight
corn_blight_35.jpg,corn_blight
corn_blight_36.jpg,corn_blight
corn_blight_37.jpg,corn_blight
corn_blight_38.jpg,corn_blight
corn_blight_39.jpg,corn_blight
corn_blight_40.jpg,corn_blight
corn_blight_41.jpg,corn_blight
corn_blight_42.jpg,corn_blight
corn_blight_43.jpg,corn_blight
corn_blight_44.jpg,corn_blight
corn_blight_45.jpg,corn_blight
corn_blight_46.jpg,corn_blight
corn_blight_47.jpg,corn_blight
corn_blight_48.jpg,corn_blight
corn_blight_49.jpg,corn_blight
corn_blight_50.jpg,corn_blight
corn_blight_51.jpg,corn_blight
corn_blight_52.jpg,corn_blight
corn_blight_53.jpg,corn_blight
corn_blight_54.jpg,corn_blight
corn_blight_55.jpg,corn_blight
corn_blight_56.jpg,corn_blight
corn_blight_57.jpg,corn_blight
corn_blight_58.jpg,corn_blight
corn_blight_59.jpg,corn_blight
corn_blight_60.jpg,corn_blight
corn_blight_61.jpg,corn_blight
corn_blight_62.jpg,corn_blight
corn_blight_63.jpg,corn_blight
corn_blight_64.jpg,corn_blight
corn_blight_65.jpg,corn_blight
corn_blight_66.jpg,corn_blight
corn_blight_67.jpg,corn_blight
corn_blight_68.jpg,corn_blight
corn_blight_69.jpg,corn_blight
corn_blight_70.jpg,corn_blight
corn_blight_71.jpg,corn_blight
corn_blight_72.jpg,corn_blight
corn_blight_73.jpg,corn_blight
corn_blight_74.jpg,corn_blight
corn_blight_75.jpg,corn_blight
corn_blight_76.jpg,corn_blight
corn_blight_77.jpg,corn_blight
corn_blight_78.jpg,corn_blight
corn_blight_79.jpg,corn_blight
corn_blight_80.jpg,corn_blight
corn_blight_81.jpg,corn_blight
corn_blight_82.jpg,corn_blight
corn_blight_83.jpg,corn_blight
corn_blight_84.jpg,corn_blight
corn_blight_85.jpg,corn_blight
corn_blight_86.jpg,corn_blight
corn_blight_87.jpg,corn_blight
corn_blight_88.jpg,corn_blight
corn_blight_89.jpg,corn_blight
corn_blight_90.jpg,corn_blight
corn_blight_91.jpg,corn_blight
corn_blight_92.jpg,corn_blight
corn_blight_93.jpg,corn_blight
corn_blight_94.jpg,corn_blight
corn_blight_95.jpg,corn_blight
corn_blight_96.jpg,corn_blight
corn_blight_97.jpg,corn_blight
corn_blight_98.jpg,corn_blight
corn_blight_99.jpg,corn_blight
corn_blight_100.jpg,corn_blight
corn_blight_101.jpg,corn_blight
corn_blight_102.jpg,corn_blight
corn_blight_103.jpg,corn_blight
corn_blight_104.jpg,corn_blight
corn_blight_105.jpg,corn_blight
corn_blight_106.jpg,corn_blight
corn_blight_107.jpg,corn_blight
corn_blight_108.jpg,corn_blight
corn_blight_109.jpg,corn_blight
corn_blight_110.jpg,corn_blight
corn_blight_111.jpg,corn_blight
corn_blight_112.jpg,corn_blight
corn_blight_113.jpg,corn_blight
corn_blight_114.jpg,corn_blight
corn_blight_115.jpg,corn_blight
corn_blight_116.jpg,corn_blight
corn_blight_117.jpg,corn_blight
corn_blight_118.jpg,corn_blight
corn_blight_119.jpg,corn_blight
